mes_ano,data,subconta,historico,complemento,debito,credito,saldo,saldo_anterior,macro_categoria
2025-11,2025-11-11,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:4477 BL B],,2.04,-1371.07,-1793.02,Fundos
2025-11,2025-11-11,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:DA3B BL B],,2.18,-1368.89,-1793.02,Fundos
2025-11,2025-11-11,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:D611 BL A],,3.11,-1365.78,-1793.02,Fundos
2025-11,2025-11-11,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:A113 BL B],,2.07,-1363.71,-1793.02,Fundos
2025-11,2025-11-11,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:A9A0 BL A],,5.63,-1358.08,-1793.02,Fundos
2025-11,2025-11-11,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:82B4 BL B],,2.04,-1356.04,-1793.02,Fundos
2025-11,2025-11-11,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:8A4B BL B],,2.18,-1353.86,-1793.02,Fundos
2025-11,2025-11-11,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:592E BL B],,2.83,-1351.03,-1793.02,Fundos
2025-11,2025-11-11,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:B455 BL B],,2.04,-1348.99,-1793.02,Fundos
2025-11,2025-11-11,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:A0D1 BL B],,2.06,-1346.93,-1793.02,Fundos
2025-11,2025-11-11,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:AB43 BL B],,2.04,-1344.89,-1793.02,Fundos
2025-11,2025-11-12,FUNDO OBRAS,FUNDO OBRAS,09/25 [AP:BA53 BL A],,3.1,-1341.79,-1793.02,Fundos
2025-11,2025-11-12,FUNDO OBRAS,FUNDO OBRAS,10/25 [AP:BA53 BL A],,3.11,-1338.68,-1793.02,Fundos
2025-11,2025-11-12,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:6C58 BL B],,2.04,-1336.64,-1793.02,Fundos
2025-11,2025-11-12,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:BC3A BL B],,2.03,-1334.61,-1793.02,Fundos
2025-11,2025-11-14,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:FE84 BL B],,2.04,-1332.57,-1793.02,Fundos
2025-11,2025-11-17,FUNDO OBRAS,FUNDO OBRAS,09/25 [AP:FE84 BL B],,2.04,-1330.53,-1793.02,Fundos
2025-11,2025-11-17,FUNDO OBRAS,FUNDO OBRAS,10/25 [AP:A3B5 BL A],,3.17,-1327.36,-1793.02,Fundos
2025-11,2025-11-17,FUNDO OBRAS,FUNDO OBRAS,10/25 [AP:FE84 BL B],,2.04,-1325.32,-1793.02,Fundos
2025-11,2025-11-17,FUNDO OBRAS,FUNDO OBRAS,10/25 [AP:BC3A BL B],,2.03,-1323.29,-1793.02,Fundos
2025-11,2025-11-18,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:717F BL B],,2.53,-1320.76,-1793.02,Fundos
2025-11,2025-11-24,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:FCDD BL A],,3.11,-1317.65,-1793.02,Fundos
2025-11,2025-11-24,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:A5CA BL B],,2.07,-1315.58,-1793.02,Fundos
2025-11,2025-11-25,FUNDO OBRAS,FUNDO OBRAS,12/25 [AP:CA85 BL B],,2.04,-1313.54,-1793.02,Fundos
2025-11,2025-11-26,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:B61A BL A],,5.63,-1307.91,-1793.02,Fundos
2025-11,2025-11-27,FUNDO OBRAS,FUNDO OBRAS,12/25 [AP:E271 BL A],,3.11,-1304.8,-1793.02,Fundos
2025-11,2025-11-27,FUNDO OBRAS,FUNDO OBRAS,12/25 [AP:4FDA BL B],,2.04,-1302.76,-1793.02,Fundos
2025-11,2025-11-28,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:7573 BL B],,2.18,-1300.58,-1793.02,Fundos
2025-11,2025-11-28,FUNDO OBRAS,FUNDO OBRAS,11/25 [AP:F769 BL B],,2.04,-1298.54,-1793.02,Fundos
2025-11,2025-11-28,FUNDO OBRAS,FUNDO OBRAS,12/25 [AP:6B34 BL B],,2.29,-1296.25,-1793.02,Fundos
2025-11,2025-11-28,FUNDO OBRAS,FUNDO OBRAS,12/25 [AP:DC15 BL A],,3.11,-1293.14,-1793.02,Fundos
2025-11,2025-11-28,FUNDO OBRAS,FUNDO OBRAS,12/25 [AP:BDE6 BL B],,2.13,-1291.01,-1793.02,Fundos
2025-11,2025-11-03,USO DO BOX,REC.ALUG.DEPÓSITO,11/25 [AP:E8D6 BL B],,10.0,43060.0,43050.0,Fundos
2025-11,2025-11-05,USO DO BOX,REC.ALUG.DEPÓSITO,11/25 [AP:DD97 BL B],,10.0,43070.0,43050.0,Fundos
2025-11,2025-11-07,USO DO BOX,REC.ALUG.DEPÓSITO,11/25 [AP:0B5A BL A],,20.0,43090.0,43050.0,Fundos
2025-11,2025-11-10,USO DO BOX,REC.ALUG.DEPÓSITO,11/25 [AP:5B6F BL B],,10.0,43100.0,43050.0,Fundos
2025-11,2025-11-10,USO DO BOX,REC.TAXA USO BOX,11/25 [AP:89F0 BL B],,290.0,43390.0,43050.0,Fundos
2025-11,2025-11-10,USO DO BOX,REC.TAXA USO BOX,11/25 [AP:FEE4 BL B],,290.0,43680.0,43050.0,Fundos
2025-11,2025-11-10,USO DO BOX,REC.ALUG.DEPÓSITO,11/25 [AP:BB31 BL B],,10.0,43690.0,43050.0,Fundos
2025-11,2025-11-11,USO DO BOX,REC.TAXA USO BOX,11/25 [AP:BA53 BL A],,290.0,43980.0,43050.0,Fundos
2025-11,2025-11-12,USO DO BOX,REC.TAXA USO BOX,09/25 [AP:BA53 BL A],,290.0,44270.0,43050.0,Fundos
2025-11,2025-11-12,USO DO BOX,REC.TAXA USO BOX,10/25 [AP:BA53 BL A],,290.0,44560.0,43050.0,Fundos
2025-11,2025-11-28,USO DO BOX,REC.ALUG.DEPÓSITO,12/25 [AP:BDE6 BL B],,20.0,44580.0,43050.0,Fundos
2025-12,2025-12-01,CONTA NORMAL,PG.TX.FIN.SD.DEV.11/2025,,-1388.0,,-62773.65,-61385.65,Taxas e Impostos
2025-12,2025-12-01,CONTA NORMAL,REC. MULTA,11/25 [AP:6C96 BL B],,6.21,-62767.44,-61385.65,Receitas Condominiais
2025-12,2025-12-01,CONTA NORMAL,REC.CONDOMÍNIO,11/25 [AP:6C96 BL B],,300.35,-62467.09,-61385.65,Receitas Condominiais
2025-12,2025-12-01,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:C6E3 BL B],,477.94,-61989.15,-61385.65,Receitas Condominiais
2025-12,2025-12-01,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:E8D6 BL B],,295.98,-61693.17,-61385.65,Receitas Condominiais
2025-12,2025-12-01,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:2764 BL B],,301.27,-61391.9,-61385.65,Receitas Condominiais
2025-12,2025-12-01,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:88E9 BL A],,448.82,-60943.08,-61385.65,Receitas Condominiais
2025-12,2025-12-01,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:684F BL B],,295.98,-60647.1,-61385.65,Receitas Condominiais
2025-12,2025-12-01,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:E688 BL A],,440.87,-60206.23,-61385.65,Receitas Condominiais
2025-12,2025-12-01,CONTA NORMAL,PG.SÍNDICO PROF.,SINDICO EMPRESA_SINDICO 11/2025 NF.0169,-3871.0,,-64077.23,-61385.65,Pessoal
2025-12,2025-12-02,CONTA NORMAL,REC.MULTA+C.M.+JRS.,10/25 [AP:684F BL B],,9.24,-64067.99,-61385.65,Receitas Condominiais
2025-12,2025-12-02,CONTA NORMAL,REC.CONDOMÍNIO,10/25 [AP:684F BL B],,296.31,-63771.68,-61385.65,Receitas Condominiais
2025-12,2025-12-02,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:AA8B BL B],,303.24,-63468.44,-61385.65,Receitas Condominiais
2025-12,2025-12-02,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:ED8B BL B],,305.9,-63162.54,-61385.65,Receitas Condominiais
2025-12,2025-12-02,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:C9FB BL A],,440.87,-62721.67,-61385.65,Receitas Condominiais
2025-12,2025-12-02,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:2B44 BL A],,764.45,-61957.22,-61385.65,Receitas Condominiais
2025-12,2025-12-03,CONTA NORMAL,REC. MULTA,11/25 [AP:CB30 BL B],,6.25,-61950.97,-61385.65,Receitas Condominiais
2025-12,2025-12-03,CONTA NORMAL,REC.CONDOMÍNIO,11/25 [AP:CB30 BL B],,302.32,-61648.65,-61385.65,Receitas Condominiais
2025-12,2025-12-03,CONTA NORMAL,REC. MULTA,11/25 [AP:A0C7 BL B],,8.34,-61640.31,-61385.65,Receitas Condominiais
2025-12,2025-12-03,CONTA NORMAL,REC.CONDOMÍNIO,11/25 [AP:A0C7 BL B],,403.22,-61237.09,-61385.65,Receitas Condominiais
2025-12,2025-12-03,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:65AF BL B],,303.24,-60933.85,-61385.65,Receitas Condominiais
2025-12,2025-12-03,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:AFB4 BL A],,913.32,-60020.53,-61385.65,Receitas Condominiais
2025-12,2025-12-03,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:0B5A BL A],,764.45,-59256.08,-61385.65,Receitas Condominiais
2025-12,2025-12-03,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:11A2 BL B],,303.24,-58952.84,-61385.65,Receitas Condominiais
2025-12,2025-12-04,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:E9AA BL B],,307.23,-58645.61,-61385.65,Receitas Condominiais
2025-12,2025-12-04,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:31EA BL A],,764.45,-57881.16,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.MULTA+C.M.+JRS.,10/25 [AP:14E1 BL B],,9.56,-57871.6,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,10/25 [AP:14E1 BL B],,306.26,-57565.34,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC. MULTA,11/25 [AP:14E1 BL B],,6.3,-57559.04,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,11/25 [AP:14E1 BL B],,304.98,-57254.06,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:DD97 BL B],,449.49,-56804.57,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:5B6F BL B],,335.01,-56469.56,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:23CD BL B],,314.5,-56155.06,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:B9E9 BL B],,405.81,-55749.25,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:7168 BL A],,469.32,-55279.93,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:0BB3 BL B],,404.5,-54875.43,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:7027 BL B],,303.24,-54572.19,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:394D BL B],,301.27,-54270.92,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:4B24 BL B],,404.5,-53866.42,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:6E25 BL B],,320.45,-53545.97,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:492E BL B],,405.81,-53140.16,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:D84D BL B],,303.24,-52836.92,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:BA6D BL B],,405.81,-52431.11,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:75CE BL A],,469.32,-51961.79,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:E553 BL B],,303.24,-51658.55,-61385.65,Receitas Condominiais
2025-12,2025-12-05,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:98C1 BL A],,469.32,-51189.23,-61385.65,Receitas Condominiais
2025-12,2025-12-08,CONTA NORMAL,PG.TRANSAÇÕES BCO.TED,11/2025,-44.0,,-51233.23,-61385.65,Taxas e Impostos
2025-12,2025-12-08,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:2CCF BL B],,305.9,-50927.33,-61385.65,Receitas Condominiais
2025-12,2025-12-08,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:FCBA BL B],,303.24,-50624.09,-61385.65,Receitas Condominiais
2025-12,2025-12-08,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:76A4 BL B],,404.5,-50219.59,-61385.65,Receitas Condominiais
2025-12,2025-12-08,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:0E43 BL B],,303.24,-49916.35,-61385.65,Receitas Condominiais
2025-12,2025-12-08,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:DEA3 BL B],,303.24,-49613.11,-61385.65,Receitas Condominiais
2025-12,2025-12-08,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:F9E6 BL A],,469.32,-49143.79,-61385.65,Receitas Condominiais
2025-12,2025-12-08,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:646F BL B],,303.24,-48840.55,-61385.65,Receitas Condominiais
2025-12,2025-12-08,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:3C64 BL A],,469.32,-48371.23,-61385.65,Receitas Condominiais
2025-12,2025-12-08,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:F769 BL B],,303.24,-48067.99,-61385.65,Receitas Condominiais
2025-12,2025-12-08,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:69DF BL A],,764.45,-47303.54,-61385.65,Receitas Condominiais
2025-12,2025-12-08,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:92AC BL B],,303.24,-47000.3,-61385.65,Receitas Condominiais
2025-12,2025-12-08,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:7FB6 BL B],,314.5,-46685.8,-61385.65,Receitas Condominiais
2025-12,2025-12-08,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:DCB8 BL B],,405.81,-46279.99,-61385.65,Receitas Condominiais
2025-12,2025-12-08,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:E712 BL B],,307.23,-45972.76,-61385.65,Receitas Condominiais
2025-12,2025-12-09,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:BCD8 BL B],,301.27,-45671.49,-61385.65,Receitas Condominiais
2025-12,2025-12-09,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:D611 BL A],,440.87,-45230.62,-61385.65,Receitas Condominiais
2025-12,2025-12-09,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:FEE4 BL B],,295.98,-44934.64,-61385.65,Receitas Condominiais
2025-12,2025-12-09,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:A9F4 BL B],,405.81,-44528.83,-61385.65,Receitas Condominiais
2025-12,2025-12-09,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:B8CF BL A],,440.87,-44087.96,-61385.65,Receitas Condominiais
2025-12,2025-12-09,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:B79F BL A],,469.32,-43618.64,-61385.65,Receitas Condominiais
2025-12,2025-12-09,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:EC29 BL A],,943.1,-42675.54,-61385.65,Receitas Condominiais
2025-12,2025-12-09,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:53E9 BL A],,448.82,-42226.72,-61385.65,Receitas Condominiais
2025-12,2025-12-09,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:D2EE BL B],,320.45,-41906.27,-61385.65,Receitas Condominiais
2025-12,2025-12-09,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:E6BC BL B],,305.9,-41600.37,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,PG.DECLARAÇÃO PMPA/ISSQNDEC,,-38.0,,-41638.37,-61385.65,Taxas e Impostos
2025-12,2025-12-10,CONTA NORMAL,PG.ISSQN,11/2025,-915.59,,-42553.96,-61385.65,Taxas e Impostos
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:B105 BL B],,301.27,-42252.69,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:DAFC BL B],,498.44,-41754.25,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:A0C2 BL B],,342.29,-41411.96,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:32C5 BL B],,301.27,-41110.69,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:646F BL B],,314.5,-40796.19,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:6B73 BL B],,301.27,-40494.92,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:5749 BL A],,440.87,-40054.05,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:3909 BL B],,405.81,-39648.24,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:BB19 BL B],,307.23,-39341.01,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:326E BL B],,314.5,-39026.51,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:D5B1 BL A],,618.21,-38408.3,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:CD72 BL B],,405.81,-38002.49,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:E847 BL A],,764.45,-37238.04,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:EE7F BL A],,448.82,-36789.22,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:8F51 BL B],,305.9,-36483.32,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:BEA0 BL B],,314.5,-36168.82,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:8F11 BL B],,469.32,-35699.5,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:9B31 BL A],,440.87,-35258.63,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:89F0 BL B],,405.81,-34852.82,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:6174 BL A],,764.45,-34088.37,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:E400 BL B],,305.9,-33782.47,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:2CC9 BL B],,307.23,-33475.24,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:7D6C BL B],,314.5,-33160.74,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:BB31 BL B],,301.27,-32859.47,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:2180 BL A],,440.87,-32418.6,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:EDCE BL A],,764.45,-31654.15,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:92A3 BL B],,303.24,-31350.91,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:7DAC BL A],,448.82,-30902.09,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:AA24 BL B],,305.9,-30596.19,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:C493 BL B],,295.98,-30300.21,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:A7B7 BL B],,307.23,-29992.98,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:4967 BL B],,404.5,-29588.48,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:5704 BL A],,764.45,-28824.03,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:FE84 BL B],,303.24,-28520.79,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:0DB4 BL B],,295.98,-28224.81,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:20A9 BL B],,307.23,-27917.58,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:686F BL B],,314.5,-27603.08,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:36B9 BL B],,320.45,-27282.63,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:DAFB BL A],,618.21,-26664.42,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:BF3E BL A],,440.87,-26223.55,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:FCDD BL B],,404.5,-25819.05,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:0C54 BL A],,440.87,-25378.18,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:A0D1 BL B],,305.9,-25072.28,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:90FC BL B],,303.24,-24769.04,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:9D42 BL B],,295.98,-24473.06,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:8F70 BL A],,764.45,-23708.61,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:1977 BL B],,536.82,-23171.79,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:8F7C BL A],,440.87,-22730.92,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:DC97 BL B],,303.24,-22427.68,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:064A BL A],,448.82,-21978.86,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:1BCF BL B],,320.45,-21658.41,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:BC3A BL B],,301.27,-21357.14,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:33DC BL A],,440.87,-20916.27,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:73EE BL B],,405.81,-20510.46,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:1ED7 BL A],,953.68,-19556.78,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:0414 BL B],,303.24,-19253.54,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:E623 BL B],,305.9,-18947.64,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:A5CA BL B],,307.23,-18640.41,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:822B BL B],,314.5,-18325.91,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 [AP:7F68 BL B],,320.45,-18005.46,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,REC.CONDOMÍNIO,12/25 Apto ALOJAMENTO,,6738.66,-11266.8,-61385.65,Receitas Condominiais
2025-12,2025-12-10,CONTA NORMAL,PG.SERV.PORTARIA,PRESTADOR_E 11/2025 NF.0689,-18678.25,,-29945.05,-61385.65,Utilidades
2025-12,2025-12-10,CONTA NORMAL,PG.SERV.LIMP.,EMPRESA_PORTARIA 11/2025 NF.0690,-5147.3,,-35092.35,-61385.65,Utilidades
2025-12,2025-12-11,CONTA NORMAL,REC.MULTA+C.M.+JRS.,11/25 [AP:B105 BL B],,9.38,-35082.97,-61385.65,Receitas Condominiais
2025-12,2025-12-11,CONTA NORMAL,REC.CONDOMÍNIO,11/25 [AP:B105 BL B],,300.35,-34782.62,-61385.65,Receitas Condominiais
