mes_ano,tipo,evento,valor,macro_categoria,origem,source,debito,credito,subconta
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,10.75,,,xls,0.0,10.75,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.7,,,xls,0.0,7.7,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,10.75,,,xls,0.0,10.75,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.27,,,xls,0.0,8.27,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,10.79,,,xls,0.0,10.79,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,10.79,,,xls,0.0,10.79,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.27,,,xls,0.0,8.27,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.84,,,xls,0.0,7.84,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,12.66,,,xls,0.0,12.66,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.54,,,xls,0.0,7.54,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,13.52,,,xls,0.0,13.52,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.7,,,xls,0.0,7.7,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,12.66,,,xls,0.0,12.66,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,17.06,,,xls,0.0,17.06,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.84,,,xls,0.0,7.84,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.09,,,xls,0.0,8.09,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,11.82,,,xls,0.0,11.82,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.81,,,xls,0.0,8.81,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.81,,,xls,0.0,8.81,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.7,,,xls,0.0,8.7,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.84,,,xls,0.0,7.84,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,10.79,,,xls,0.0,10.79,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,12.66,,,xls,0.0,12.66,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,26.66,,,xls,0.0,26.66,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,12.06,,,xls,0.0,12.06,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.54,,,xls,0.0,7.54,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,11.82,,,xls,0.0,11.82,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,11.82,,,xls,0.0,11.82,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.91,,,xls,0.0,8.91,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,9.63,,,xls,0.0,9.63,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.7,,,xls,0.0,7.7,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.7,,,xls,0.0,7.7,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,11.82,,,xls,0.0,11.82,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,10.79,,,xls,0.0,10.79,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,25.78,,,xls,0.0,25.78,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,12.06,,,xls,0.0,12.06,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.88,,,xls,0.0,7.88,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.09,,,xls,0.0,8.09,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,17.06,,,xls,0.0,17.06,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,10.79,,,xls,0.0,10.79,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,10.75,,,xls,0.0,10.75,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,21.38,,,xls,0.0,21.38,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.84,,,xls,0.0,7.84,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.09,,,xls,0.0,8.09,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,11.82,,,xls,0.0,11.82,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,10.79,,,xls,0.0,10.79,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,21.38,,,xls,0.0,21.38,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,11.82,,,xls,0.0,11.82,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.88,,,xls,0.0,7.88,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.09,,,xls,0.0,8.09,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,11.82,,,xls,0.0,11.82,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,21.38,,,xls,0.0,21.38,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,12.06,,,xls,0.0,12.06,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.84,,,xls,0.0,7.84,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.54,,,xls,0.0,7.54,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.88,,,xls,0.0,7.88,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.09,,,xls,0.0,8.09,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,10.75,,,xls,0.0,10.75,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,21.38,,,xls,0.0,21.38,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,11.82,,,xls,0.0,11.82,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.88,,,xls,0.0,7.88,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.09,,,xls,0.0,8.09,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.7,,,xls,0.0,7.7,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,11.82,,,xls,0.0,11.82,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,10.75,,,xls,0.0,10.75,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,11.82,,,xls,0.0,11.82,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,21.38,,,xls,0.0,21.38,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,12.06,,,xls,0.0,12.06,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.88,,,xls,0.0,7.88,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.27,,,xls,0.0,8.27,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.7,,,xls,0.0,7.7,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,11.82,,,xls,0.0,11.82,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,10.79,,,xls,0.0,10.79,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,26.97,,,xls,0.0,26.97,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.84,,,xls,0.0,7.84,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.88,,,xls,0.0,7.88,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.09,,,xls,0.0,8.09,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.27,,,xls,0.0,8.27,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,197.82,,,xls,0.0,197.82,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,40.35,,,xls,0.0,40.35,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,22.77,,,xls,0.0,22.77,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,12.06,,,xls,0.0,12.06,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.84,,,xls,0.0,7.84,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.27,,,xls,0.0,8.27,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,21.38,,,xls,0.0,21.38,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.27,,,xls,0.0,8.27,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,11.82,,,xls,0.0,11.82,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.88,,,xls,0.0,7.88,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,21.38,,,xls,0.0,21.38,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.27,,,xls,0.0,8.27,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,10.75,,,xls,0.0,10.75,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.27,,,xls,0.0,8.27,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.88,,,xls,0.0,7.88,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,12.06,,,xls,0.0,12.06,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,8.09,,,xls,0.0,8.09,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.84,,,xls,0.0,7.84,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.7,,,xls,0.0,7.7,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.84,,,xls,0.0,7.84,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.7,,,xls,0.0,7.7,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.54,,,xls,0.0,7.54,FUNDO FÉRIAS
2026-04,,REC.CH.EXTRA FÉRIAS,7.76,,,xls,0.0,7.76,FUNDO FÉRIAS
2026-04,,FUNDO OBRAS,2.18,,,xls,0.0,2.18,FUNDO OBRAS
2026-04,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2026-04,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.4,,,xls,0.0,3.4,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2026-04,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
2026-04,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.33,,,xls,0.0,3.33,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.33,,,xls,0.0,3.33,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.18,,,xls,0.0,3.18,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2026-04,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.17,,,xls,0.0,3.17,FUNDO OBRAS
2026-04,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2026-04,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.83,,,xls,0.0,2.83,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.83,,,xls,0.0,2.83,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.83,,,xls,0.0,2.83,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.18,,,xls,0.0,2.18,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.18,,,xls,0.0,2.18,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.33,,,xls,0.0,3.33,FUNDO OBRAS
2026-04,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.56,,,xls,0.0,3.56,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.33,,,xls,0.0,3.33,FUNDO OBRAS
2026-04,,FUNDO OBRAS,4.49,,,xls,0.0,4.49,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.32,,,xls,0.0,2.32,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.32,,,xls,0.0,2.32,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.29,,,xls,0.0,2.29,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.33,,,xls,0.0,3.33,FUNDO OBRAS
2026-04,,FUNDO OBRAS,7.01,,,xls,0.0,7.01,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.17,,,xls,0.0,3.17,FUNDO OBRAS
2026-04,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.17,,,xls,0.0,3.17,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.34,,,xls,0.0,2.34,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.53,,,xls,0.0,2.53,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2026-04,,FUNDO OBRAS,6.78,,,xls,0.0,6.78,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.17,,,xls,0.0,3.17,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2026-04,,FUNDO OBRAS,4.49,,,xls,0.0,4.49,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.83,,,xls,0.0,2.83,FUNDO OBRAS
2026-04,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2026-04,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.17,,,xls,0.0,3.17,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2026-04,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.83,,,xls,0.0,2.83,FUNDO OBRAS
2026-04,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.83,,,xls,0.0,2.83,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.17,,,xls,0.0,3.17,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.18,,,xls,0.0,2.18,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.84,,,xls,0.0,2.84,FUNDO OBRAS
2026-04,,FUNDO OBRAS,7.1,,,xls,0.0,7.1,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.18,,,xls,0.0,2.18,FUNDO OBRAS
2026-04,,FUNDO OBRAS,52.05,,,xls,0.0,52.05,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.1,,,xls,0.0,3.1,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.1,,,xls,0.0,3.1,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.1,,,xls,0.0,3.1,FUNDO OBRAS
2026-04,,TELHADO,24.84,,,xls,0.0,24.84,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.1,,,xls,0.0,3.1,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.1,,,xls,0.0,3.1,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.17,,,xls,0.0,3.17,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.18,,,xls,0.0,2.18,FUNDO OBRAS
2026-04,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.18,,,xls,0.0,2.18,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.11,,,xls,0.0,3.11,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2026-04,,FUNDO OBRAS,5.63,,,xls,0.0,5.63,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.18,,,xls,0.0,2.18,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.83,,,xls,0.0,2.83,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.18,,,xls,0.0,2.18,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.07,,,xls,0.0,2.07,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,3.17,,,xls,0.0,3.17,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.13,,,xls,0.0,2.13,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.06,,,xls,0.0,2.06,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.03,,,xls,0.0,2.03,FUNDO OBRAS
2026-04,,FUNDO OBRAS,2.04,,,xls,0.0,2.04,FUNDO OBRAS
2026-04,,FUNDO OBRAS,1.98,,,xls,0.0,1.98,FUNDO OBRAS
