mes_ano,valor,historico,source
2022-06,18.9,PG.TRANSAÇÕES BCO.TED/DOC,xlsx
2022-06,441.45,PG.CORREIO CONV.ASSEMB.C/AR,xlsx
2022-06,29.0,PG.DECLARAÇÃO PMPA/ISSQNDEC,xlsx
2022-06,35.0,PG.EMISSÃO DARF/IMPOSTOS,xlsx
2022-06,51.0,PG.IMPRESSÕES/FOTOC.,xlsx
2022-06,27.0,PG.EFD-REINF/E-SOCIAL,xlsx
2022-06,981.25,PG.SEGURO INCÊNDIO,xlsx
2022-07,3187.96,FUNDO OBRAS,xlsx
2022-07,49234.78,REC.CONDOMÍNIO,xlsx
2022-07,100.0,REC.ALUG.DEPÓSITO,xlsx
2022-07,90.15,DIF.FDO.RESERVA,xlsx
2022-07,600.0,REC.COND.ESTACIONAMENTO,xlsx
2022-07,36.59,FUNDO RESERVA,xlsx
2022-07,590.0,REC.TAXA USO BOX,xlsx
2022-07,800.0,REC.DEVOLUÇÃO RETIRADA,xlsx
2022-07,82.26,REC. MULTA,xlsx
2022-07,83.02,REC.MULTA+C.M.+JRS.,xlsx
2022-07,16660.0,PG.SERV.PORTARIA,xlsx
2022-07,268.34,PG.FGTS,xlsx
2022-07,600.0,PG.ADTO.SALÁRIO,xlsx
2022-07,3785.0,PG.SERV.LIMP.,xlsx
2022-07,1750.0,PG.SÍNDICO PROF.,xlsx
2022-07,535.2,PG.PIS/COFINS/CSLL,xlsx
2022-07,1645.54,PG.DARF INSS(E-SOCIAL/REINF),xlsx
2022-07,33.54,PG.PIS,xlsx
2022-07,812.2,PG.VALE TRANSPORTE,xlsx
2022-07,144.45,PG.SECOVIMED,xlsx
2022-07,2087.8,PG.FÉRIAS PERÍODO,xlsx
2022-07,1096.2,TAXA AUXILIAR ADMINISTRACAO,xlsx
2022-07,109.62,REEMB.MAT.EXPEDIENTE,xlsx
2022-07,202.5,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,xlsx
2022-07,3047.58,PG.SALÁRIO,xlsx
2022-07,18.0,PG.FOLHA FUNC.BCO.,xlsx
2022-07,252.03,PG.SEG.VIDA FUNC.07/2022,xlsx
2022-07,204.7,PG.ASSEMB.ORDIN.,xlsx
2022-07,4289.84,PG.CEEE,xlsx
2022-07,8120.21,ÁGUA,xlsx
2022-07,2517.59,PEÇAS ELEVADOR,xlsx
2022-07,45.0,PG.CONS.FECHADURA,xlsx
2022-07,840.0,PG.MANUT.ELEVADOR,xlsx
2022-07,850.0,PG.REP.BOMBAS,xlsx
2022-07,4803.0,PG.REP.HIDRÁULICO,xlsx
2022-07,545.01,PG.MATERIAIS,xlsx
2022-07,600.0,PG.REPAROS,xlsx
2022-07,571.99,PG.SACOS LIXO,xlsx
2022-07,800.0,RETIRADA P/POSTERIOR ACERTO,xlsx
2022-07,80.0,PG. ABERTURA PORTA,xlsx
2022-07,631.3,PG.ISSQN,xlsx
2022-07,24.3,PG.TRANSAÇÕES BCO.TED/DOC,xlsx
2022-07,163.25,PG.IMPRESSÕES/FOTOC.,xlsx
2022-07,29.0,PG.DECLARAÇÃO PMPA/ISSQNDEC,xlsx
2022-07,35.0,PG.EMISSÃO DARF/IMPOSTOS,xlsx
2022-07,200.0,PG.,xlsx
2022-07,27.0,PG.EFD-REINF/E-SOCIAL,xlsx
2022-07,981.25,PG.SEGURO INCÊNDIO,xlsx
2022-07,177.2,PG.REMESSA DOCTOS.,xlsx
2022-08,4452.86,FUNDO OBRAS,xlsx
2022-08,217605.41,REC.CONDOMÍNIO,xlsx
2022-08,266.42,FUNDO RESERVA,xlsx
2022-08,680.0,REC.COND.ESTACIONAMENTO,xlsx
2022-08,100.0,REC.ALUG.DEPÓSITO,xlsx
2022-08,390.0,REC.TAXA USO BOX,xlsx
2022-08,1750.0,REC.DEVOLUÇÃO RETIRADA,xlsx
2022-08,177.17,REC.MULTA+C.M.+JRS.,xlsx
2022-08,201.21,REC. MULTA,xlsx
2022-08,2805.34,REC.DEVOLUÇÃO,xlsx
2022-08,600.0,PG.GRATIFICAÇÃO,xlsx
2022-08,3785.0,PG.SERV.LIMP.,xlsx
2022-08,280.37,PG.FGTS,xlsx
2022-08,16660.0,PG.SERV.PORTARIA,xlsx
2022-08,3500.0,PG.SÍNDICO PROF.,xlsx
2022-08,120.0,PG.DISSÍDIO EMPREGADOR/2022,xlsx
2022-08,300.0,PG.ADTO.SALÁRIO,xlsx
2022-08,283.18,PG.PIS/COFINS/CSLL,xlsx
2022-08,1768.73,PG.DARF INSS(E-SOCIAL/REINF),xlsx
2022-08,35.05,PG.PIS,xlsx
2022-08,182.45,PG.SECOVIMED,xlsx
2022-08,1386.2,PG.VALE TRANSPORTE,xlsx
2022-08,1096.2,TAXA AUXILIAR ADMINISTRACAO,xlsx
2022-08,109.62,REEMB.MAT.EXPEDIENTE,xlsx
2022-08,200.0,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,xlsx
2022-08,2744.0,PG.SERV.PRESTADOS,xlsx
2022-08,252.03,PG.SEG.VIDA FUNC.08/2022,xlsx
2022-08,1254.57,PG.SALÁRIO,xlsx
2022-08,18.0,PG.FOLHA FUNC.BCO.,xlsx
2022-08,7788.99,ÁGUA,xlsx
2022-08,1942.2,PG.CEEE,xlsx
2022-08,1176.0,PG.VISTORIA HIDRÁULICA,xlsx
2022-08,1975.67,PEÇAS ELEVADOR,xlsx
2022-08,840.0,PG.MANUT.ELEVADOR,xlsx
2022-08,1470.0,PG.PINTURA,xlsx
2022-08,1875.0,PG.MATERIAIS,xlsx
2022-08,929.69,PG.SACOS LIXO,xlsx
2022-08,758.1,PG.ISSQN,xlsx
2022-08,40.5,PG.TRANSAÇÕES BCO.TED/DOC,xlsx
2022-08,408.75,PG.CORREIO CONV.ASSEMB.C/AR,xlsx
2022-08,29.0,PG.DECLARAÇÃO PMPA/ISSQNDEC,xlsx
2022-08,35.0,PG.EMISSÃO DARF/IMPOSTOS,xlsx
2022-08,1750.0,RETIRADA P/POSTERIOR ACERTO,xlsx
2022-08,84.0,PG.IMPRESSÕES/FOTOC.,xlsx
2022-08,177.2,PG.REMESSA DOCTOS.,xlsx
2022-08,27.0,PG.EFD-REINF/E-SOCIAL,xlsx
2022-08,549.0,PG.TARIFA BANCO COBRANÇA,xlsx
2022-08,981.25,PG.SEGURO INCÊNDIO,xlsx
2022-08,50057.09,S/DÉB.,xlsx
2022-09,3578.67,FUNDO OBRAS,xlsx
2022-09,55895.34,REC.CONDOMÍNIO,xlsx
2022-09,80.0,REC.ALUG.DEPÓSITO,xlsx
2022-09,720.0,REC.COND.ESTACIONAMENTO,xlsx
2022-09,390.0,REC.TAXA USO BOX,xlsx
2022-09,1750.0,REC.DEVOLUÇÃO RETIRADA,xlsx
2022-09,101.09,REC. MULTA,xlsx
2022-09,62.05,REC.MULTA+C.M.+JRS.,xlsx
2022-09,326.19,PG.FGTS,xlsx
2022-09,4606.0,PG.SERV.LIMP.,xlsx
2022-09,16660.0,PG.SERV.PORTARIA,xlsx
2022-09,600.0,PG.ADTO.SALÁRIO,xlsx
2022-09,283.18,PG.PIS/COFINS/CSLL,xlsx
2022-09,1987.42,PG.DARF INSS(E-SOCIAL/REINF),xlsx
2022-09,40.77,PG.PIS,xlsx
2022-09,14.9,PG. IRRF,xlsx
2022-09,1750.0,PG.SÍNDICO PROF.,xlsx
2022-09,152.05,PG.SECOVIMED,xlsx
2022-09,1096.2,TAXA AUXILIAR ADMINISTRACAO,xlsx
2022-09,109.62,REEMB.MAT.EXPEDIENTE,xlsx
2022-09,1443.6,PG.VALE TRANSPORTE,xlsx
2022-09,200.0,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,xlsx
2022-09,252.03,PG.SEG.VIDA FUNC.09/2022,xlsx
2022-09,2580.46,PG.SALÁRIO,xlsx
2022-09,18.0,PG.FOLHA FUNC.BCO.,xlsx
2022-09,933.75,ADTO.13º SALÁRIO,xlsx
2022-09,7906.78,ÁGUA,xlsx
2022-09,1752.6,PG.CEEE,xlsx
2022-09,1226.65,PEÇAS ELEVADOR,xlsx
2022-09,705.6,PG.MANUT.ELEVADOR,xlsx
2022-09,15570.0,PG.EQUIPAMENTOS,xlsx
2022-09,3900.0,PG.MANUTENÇÃO,xlsx
2022-09,3731.72,PG.MATERIAIS,xlsx
2022-09,450.0,PG.REPAROS,xlsx
2022-09,20286.0,PG.IMPERMEABILIZAÇÃO,xlsx
2022-09,308.4,PG.MAT.LIMPEZA,xlsx
2022-09,85.8,PG.REG.IMÓVEIS,xlsx
2022-09,413.3,PG.ISSQN,xlsx
2022-09,1750.0,RETIRADA P/POSTERIOR ACERTO,xlsx
2022-09,35.1,PG.TRANSAÇÕES BCO.TED/DOC,xlsx
2022-09,35.64,PG.DESP.CARTÓRIO,xlsx
2022-09,29.0,PG.DECLARAÇÃO PMPA/ISSQNDEC,xlsx
2022-09,35.0,PG.EMISSÃO DARF/IMPOSTOS,xlsx
2022-09,27.0,PG.EFD-REINF/E-SOCIAL,xlsx
2022-09,114.49,VALOR,xlsx
2022-09,549.0,PG.TARIFA BANCO COBRANÇA,xlsx
2022-09,981.25,PG.SEGURO INCÊNDIO,xlsx
2022-09,177.2,PG.REMESSA DOCTOS.,xlsx
2022-10,800.0,REC.COND.ESTACIONAMENTO,xlsx
2022-10,3529.2,FUNDO OBRAS,xlsx
2022-10,55203.73,REC.CONDOMÍNIO,xlsx
2022-10,120.0,REC.ALUG.DEPÓSITO,xlsx
2022-10,390.0,REC.TAXA USO BOX,xlsx
2022-10,42.73,REC.MULTA+C.M.+JRS.,xlsx
2022-10,90.55,REC. MULTA,xlsx
2022-10,52.65,13º SALARIO,xlsx
2022-10,16660.0,PG.SERV.PORTARIA,xlsx
2022-10,4606.0,PG.SERV.LIMP.,xlsx
2022-10,439.58,PG.FGTS,xlsx
2022-10,600.0,PG.ADTO.SALÁRIO,xlsx
2022-10,61.38,PG.PIS/COFINS/CSLL,xlsx
2022-10,1709.79,PG.DARF INSS(E-SOCIAL/REINF),xlsx
2022-10,36.63,PG.PIS,xlsx
2022-10,160.05,PG.SECOVIMED,xlsx
2022-10,1386.2,PG.VALE TRANSPORTE,xlsx
2022-10,200.0,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,xlsx
2022-10,1096.2,TAXA AUXILIAR ADMINISTRACAO,xlsx
2022-10,109.62,REEMB.MAT.EXPEDIENTE,xlsx
2022-10,252.03,PG.SEG.VIDA FUNC.10/2022,xlsx
2022-10,2581.46,PG.SALÁRIO,xlsx
2022-10,18.0,PG.FOLHA FUNC.BCO.,xlsx
2022-10,1750.0,PG.SÍNDICO PROF.,xlsx
2022-10,7980.4,ÁGUA,xlsx
2022-10,1623.29,PG.CEEE,xlsx
2022-10,15503.0,PG.EQUIPAMENTOS,xlsx
2022-10,705.6,PG.MANUT.ELEVADOR,xlsx
2022-10,2575.13,PEÇAS ELEVADOR,xlsx
2022-10,1163.8,PG.MATERIAL,xlsx
2022-10,6078.1,PG.REFORMA,xlsx
2022-10,2497.28,PG.MATERIAIS,xlsx
2022-10,1145.34,PG.MAT.LIMPEZA,xlsx
2022-10,50.0,PG.RECARGA CELULAR,xlsx
2022-10,942.8,PG.ISSQN,xlsx
2022-10,32.4,PG.TRANSAÇÕES BCO.TED/DOC,xlsx
2022-10,29.0,PG.DECLARAÇÃO PMPA/ISSQNDEC,xlsx
2022-10,35.0,PG.EMISSÃO DARF/IMPOSTOS,xlsx
2022-10,252.9,PG.CUSTAS JUDICIAIS,xlsx
2022-10,27.0,PG.EFD-REINF/E-SOCIAL,xlsx
2022-10,1800.0,RETIRADA P/POSTERIOR ACERTO,xlsx
2022-10,549.0,PG.TARIFA BANCO COBRANÇA,xlsx
2022-10,113.78,PG.FOTOCÓPIAS,xlsx
2022-10,981.27,PG.SEGURO INCÊNDIO,xlsx
2022-10,177.2,PG.REMESSA DOCTOS.,xlsx
2022-11,3410.18,FUNDO OBRAS,xlsx
2022-11,53395.34,REC.CONDOMÍNIO,xlsx
2022-11,680.0,REC.COND.ESTACIONAMENTO,xlsx
2022-11,70.0,REC.ALUG.DEPÓSITO,xlsx
2022-11,380.0,REC.TAXA USO BOX,xlsx
2022-11,1000.0,REC.DEVOLUÇÃO,xlsx
2022-11,44.0,REC. MULTA,xlsx
2022-11,31.07,REC.MULTA+C.M.+JRS.,xlsx
2022-11,2277.5,13º SALARIO,xlsx
2022-11,16660.0,PG.SERV.PORTARIA,xlsx
2022-11,4606.0,PG.SERV.LIMP.,xlsx
2022-11,293.05,PG.FGTS,xlsx
2022-11,600.0,PG.ADTO.SALÁRIO,xlsx
2022-11,61.38,PG.PIS/COFINS/CSLL,xlsx
2022-11,1227.39,PG.DARF INSS(E-SOCIAL/REINF),xlsx
2022-11,36.63,PG.PIS,xlsx
2022-11,160.05,PG.SECOVIMED,xlsx
2022-11,1558.4,PG.VALE TRANSPORTE,xlsx
2022-11,1096.2,TAXA AUXILIAR ADMINISTRACAO,xlsx
2022-11,109.62,REEMB.MAT.EXPEDIENTE,xlsx
2022-11,2581.46,PG.SALÁRIO,xlsx
2022-11,27.0,PG.FOLHA FUNC.BCO.,xlsx
2022-11,200.0,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,xlsx
2022-11,897.84,PG.1º PARC.13º SAL.,xlsx
2022-11,252.03,PG.SEG.VIDA FUNC.11/2022,xlsx
2022-11,8492.27,ÁGUA,xlsx
2022-11,1636.22,PG.CEEE,xlsx
2022-11,15503.0,PG.EQUIPAMENTOS,xlsx
2022-11,798.0,PG.MANUT.ELEVADOR,xlsx
2022-11,2575.13,PEÇAS ELEVADOR,xlsx
2022-11,6078.11,PG.REFORMA,xlsx
2022-11,37253.03,PG.IMPERMEABILIZAÇÃO,xlsx
2022-11,2600.0,PG.COLUNA ÁGUA,xlsx
2022-11,870.03,PG.MATERIAL,xlsx
2022-11,697.85,PG.MATERIAIS,xlsx
2022-11,929.2,PG.MAT.LIMPEZA,xlsx
2022-11,776.89,PG.ISSQN,xlsx
2022-11,27.0,PG.TRANSAÇÕES BCO.TED/DOC,xlsx
2022-11,549.0,PG.TARIFA BANCO COBRANÇA,xlsx
2022-11,35.0,PG.EMISSÃO DARF/IMPOSTOS,xlsx
2022-11,29.0,PG.DECLARAÇÃO PMPA/ISSQNDEC,xlsx
2022-11,177.2,PG.REMESSA DOCTOS.,xlsx
2022-11,27.0,PG.EFD-REINF/E-SOCIAL,xlsx
2022-12,3620.98,FUNDO OBRAS,xlsx
2022-12,55297.93,REC.CONDOMÍNIO,xlsx
2022-12,100.0,REC.ALUG.DEPÓSITO,xlsx
2022-12,760.0,REC.COND.ESTACIONAMENTO,xlsx
2022-12,390.0,REC.TAXA USO BOX,xlsx
2022-12,68.9,REC.MULTA+C.M.+JRS.,xlsx
2022-12,70.56,REC. MULTA,xlsx
2022-12,2341.34,13º SALARIO,xlsx
2022-12,162.81,REC.CH.EXTRA FÉRIAS,xlsx
2022-12,1905.83,VALOR,xlsx
2022-12,1750.0,PG.SÍNDICO PROF.,xlsx
2022-12,16660.0,PG.SERV.PORTARIA,xlsx
2022-12,4606.0,PG.SERV.LIMP.,xlsx
2022-12,293.05,PG.FGTS,xlsx
2022-12,600.0,PG.ADTO.SALÁRIO,xlsx
2022-12,1538.27,PG.2º PARC.13º SAL./2022,xlsx
2022-12,61.38,PG.PIS/COFINS/CSLL,xlsx
2022-12,1227.39,PG.INSS S/13º SAL.,xlsx
2022-12,1747.39,PG.DARF INSS(E-SOCIAL/REINF),xlsx
2022-12,36.63,PG.PIS,xlsx
2022-12,160.05,PG.SECOVIMED,xlsx
2022-12,1096.2,TAXA AUXILIAR ADMINISTRACAO,xlsx
2022-12,109.62,REEMB.MAT.EXPEDIENTE,xlsx
2022-12,27.0,PG.FOLHA FUNC.BCO.,xlsx
2022-12,2581.46,PG.SALÁRIO,xlsx
2022-12,1501.0,PG.VALE TRANSPORTE,xlsx
2022-12,200.0,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,xlsx
2022-12,274.02,PG.SEG.VIDA FUNC.12/2022,xlsx
2022-12,10334.16,ÁGUA,xlsx
2022-12,1792.58,PG.CEEE,xlsx
2022-12,3416.74,PEÇAS ELEVADOR,xlsx
2022-12,15504.0,PG.EQUIPAMENTOS,xlsx
2022-12,802.12,PG.MANUT.ELEVADOR,xlsx
2022-12,1287.99,PG.DESINSETIZAÇÃO,xlsx
2022-12,1880.0,PG.MANUTENÇÃO,xlsx
2022-12,1418.72,PG.MATERIAIS,xlsx
2022-12,3498.06,PG.DESENTUPIDORA,xlsx
2022-12,3264.48,PG.IMPERMEABILIZAÇÃO,xlsx
2022-12,886.7,PG.MATERIAL,xlsx
2022-12,861.68,PG.MAT.LIMPEZA,xlsx
2022-12,1624.43,PG.ISSQN,xlsx
2022-12,16.2,PG.TRANSAÇÕES BCO.TED/DOC,xlsx
2022-12,50.0,PG.RECARGA CELULAR,xlsx
2022-12,300.0,PG.LOCAÇÃO,xlsx
2022-12,29.0,PG.DECLARAÇÃO PMPA/ISSQNDEC,xlsx
2022-12,35.0,PG.EMISSÃO DARF/IMPOSTOS,xlsx
2022-12,27.0,PG.EFD-REINF/E-SOCIAL,xlsx
2022-12,549.0,PG.TARIFA BANCO COBRANÇA,xlsx
2022-12,46.0,PG.,xlsx
2022-12,177.2,PG.REMESSA DOCTOS.,xlsx
2022-12,1905.83,VALOR,xlsx
2023-01,3454.12,FUNDO OBRAS,xlsx
2023-01,54265.99,REC.CONDOMÍNIO,xlsx
2023-01,90.0,REC.ALUG.DEPÓSITO,xlsx
2023-01,760.0,REC.COND.ESTACIONAMENTO,xlsx
2023-01,190.0,REC.TAXA USO BOX,xlsx
2023-01,1800.0,REC.DEVOLUÇÃO RETIRADA,xlsx
2023-01,75.39,REC. MULTA,xlsx
2023-01,78.88,REC.MULTA+C.M.+JRS.,xlsx
2023-01,2951.4,REC.CH.EXTRA FÉRIAS,xlsx
2023-01,129.65,13º SALARIO,xlsx
2023-01,13300.0,VALOR,xlsx
2023-01,4606.0,PG.SERV.LIMP.,xlsx
2023-01,16660.0,PG.SERV.PORTARIA,xlsx
2023-01,439.58,PG.FGTS,xlsx
2023-01,600.0,PG.ADTO.SALÁRIO,xlsx
2023-01,3500.0,PG.SÍNDICO PROF.,xlsx
2023-01,61.38,PG.PIS/COFINS/CSLL,xlsx
2023-01,1227.39,PG.DARF INSS(E-SOCIAL/REINF),xlsx
2023-01,73.26,PG.PIS,xlsx
2023-01,160.05,PG.SECOVIMED,xlsx
2023-01,1096.2,TAXA AUXILIAR ADMINISTRACAO,xlsx
2023-01,109.62,REEMB.MAT.EXPEDIENTE,xlsx
2023-01,754.8,PG.VALE TRANSPORTE,xlsx
2023-01,200.0,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,xlsx
2023-01,18.0,PG.FOLHA FUNC.BCO.,xlsx
2023-01,2617.58,PG.SALÁRIO,xlsx
2023-01,274.02,PG.SEG.VIDA FUNC.01/2023,xlsx
2023-01,204.7,PG.ASSEMB.ORDIN.,xlsx
2023-01,10750.86,ÁGUA,xlsx
2023-01,1767.59,PG.CEEE,xlsx
2023-01,802.12,PG.MANUT.ELEVADOR,xlsx
2023-01,822.15,PG.INSTALAÇÃO,xlsx
2023-01,3498.06,PG.DESENTUPIDORA,xlsx
2023-01,3264.48,PG.IMPERMEABILIZAÇÃO,xlsx
2023-01,1689.0,PG.MATERIAIS,xlsx
2023-01,9149.08,PG.REFORMA,xlsx
2023-01,535.04,PG.MAT.PINTURA,xlsx
2023-01,13300.0,VALOR,xlsx
2023-01,24.3,PG.TRANSAÇÕES BCO.TED/DOC,xlsx
2023-01,529.36,PG.ISSQN,xlsx
2023-01,29.0,PG.DECLARAÇÃO PMPA/ISSQNDEC,xlsx
2023-01,35.0,PG.EMISSÃO DARF/IMPOSTOS,xlsx
2023-01,1800.0,RETIRADA P/POSTERIOR ACERTO,xlsx
2023-01,27.0,PG.EFD-REINF/E-SOCIAL,xlsx
2023-01,549.0,PG.TARIFA BANCO COBRANÇA,xlsx
2023-01,37.5,PG.IMPRESSÕES/FOTOC.,xlsx
2023-01,214.2,PG.REMESSA DOCTOS.,xlsx
2023-02,70.0,REC.ALUG.DEPÓSITO,xlsx
2023-02,3525.1,FUNDO OBRAS,xlsx
2023-02,57497.92,REC.CONDOMÍNIO,xlsx
2023-02,720.0,REC.COND.ESTACIONAMENTO,xlsx
2023-02,390.0,REC.TAXA USO BOX,xlsx
2023-02,128.66,REC. MULTA,xlsx
2023-02,65.78,REC.MULTA+C.M.+JRS.,xlsx
2023-02,87.11,REC.CH.EXTRA FÉRIAS,xlsx
2023-02,20.64,13º SALARIO,xlsx
2023-02,2277.84,PG.FÉRIAS PERÍODO,xlsx
2023-02,3600.0,PG.SÍNDICO PROF.,xlsx
2023-02,300.0,PG.ADTO.SALÁRIO,xlsx
2023-02,61.38,PG.PIS/COFINS/CSLL,xlsx
2023-02,295.99,PG.FGTS,xlsx
2023-02,18142.74,PG.SERV.PORTARIA,xlsx
2023-02,5015.93,PG.SERV.LIMP.,xlsx
2023-02,37.0,PG.PIS,xlsx
2023-02,303.05,PG.SERV.PRESTADOS,xlsx
2023-02,1648.64,PG.DARF INSS(E-SOCIAL/REINF),xlsx
2023-02,1096.2,TAXA AUXILIAR ADMINISTRACAO,xlsx
2023-02,109.62,REEMB.MAT.EXPEDIENTE,xlsx
2023-02,1542.8,PG.SALÁRIO,xlsx
2023-02,18.0,PG.FOLHA FUNC.BCO.,xlsx
2023-02,1386.2,PG.VALE TRANSPORTE,xlsx
2023-02,160.05,PG.SECOVIMED,xlsx
2023-02,200.0,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,xlsx
2023-02,274.02,PG.SEG.VIDA FUNC.02/2023,xlsx
2023-02,9859.05,ÁGUA,xlsx
2023-02,1810.09,PG.CEEE,xlsx
2023-02,802.12,PG.MANUT.ELEVADOR,xlsx
2023-02,2187.5,PG.ESCADA,xlsx
2023-02,1983.5,PEÇAS ELEVADOR,xlsx
2023-02,480.0,PG.MANUTENÇÃO,xlsx
2023-02,822.15,PG.INSTALAÇÃO,xlsx
2023-02,1700.0,PG.REP.HIDRÁULICO,xlsx
2023-02,336.5,PG.MATERIAIS,xlsx
2023-02,520.0,PG.MAT.PINTURA,xlsx
2023-02,18374.79,PG.REFORMA,xlsx
2023-02,862.2,PG.MAT.LIMPEZA,xlsx
2023-02,40.0,PG.TX.FIN.SD.DEV.01/2023,xlsx
2023-02,167.42,PG.DESP.CARTÓRIO,xlsx
2023-02,922.12,PG.ISSQN,xlsx
2023-02,376.05,PG.CORREIO CONV.ASSEMB.C/AR,xlsx
2023-02,32.0,PG.DECLARAÇÃO PMPA/ISSQNDEC,xlsx
2023-02,38.0,PG.EMISSÃO DARF/IMPOSTOS,xlsx
2023-02,24.0,PG.TRANSAÇÕES BCO.TED/DOC,xlsx
2023-02,29.0,PG.EFD-REINF/E-SOCIAL,xlsx
2023-02,549.0,PG.TARIFA BANCO COBRANÇA,xlsx
2023-02,1500.0,RETIRADA P/POSTERIOR ACERTO,xlsx
2023-02,115.18,PG.TAXA,xlsx
2023-02,1470.0,PG.LTIP,xlsx
2023-02,605.5,PG.,xlsx
2023-02,252.5,PG.REMESSA DOCTOS.,xlsx
2023-02,141.4,PG.IMPRESSÕES/FOTOC.,xlsx
2023-03,3569.81,FUNDO OBRAS,xlsx
2023-03,59361.64,REC.CONDOMÍNIO,xlsx
2023-03,590.0,REC.TAXA USO BOX,xlsx
2023-03,80.0,REC.ALUG.DEPÓSITO,xlsx
2023-03,720.0,REC.COND.ESTACIONAMENTO,xlsx
2023-03,39.74,REC.MULTA+C.M.+JRS.,xlsx
2023-03,126.55,REC. MULTA,xlsx
2023-03,46.29,REC.CH.EXTRA FÉRIAS,xlsx
2023-03,10.84,13º SALARIO,xlsx
2023-03,892.81,VALOR,xlsx
2023-03,18142.74,PG.SERV.PORTARIA,xlsx
2023-03,5015.93,PG.SERV.LIMP.,xlsx
2023-03,1193.03,PG.SERV.PRESTADOS,xlsx
2023-03,324.49,PG.FGTS,xlsx
2023-03,600.0,PG.ADTO.SALÁRIO,xlsx
2023-03,298.58,PG.CONTR.SIND.PATR./2023,xlsx
2023-03,61.38,PG.PIS/COFINS/CSLL,xlsx
2023-03,1468.79,PG.DARF INSS(E-SOCIAL/REINF),xlsx
2023-03,30.31,PG. IRRF,xlsx
2023-03,40.56,PG.PIS,xlsx
2023-03,1096.2,TAXA AUXILIAR ADMINISTRACAO,xlsx
2023-03,109.62,REEMB.MAT.EXPEDIENTE,xlsx
2023-03,927.0,PG.VALE TRANSPORTE,xlsx
2023-03,200.0,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,xlsx
2023-03,160.05,PG.SECOVIMED,xlsx
2023-03,1486.59,PG.FÉRIAS PERÍODO,xlsx
2023-03,274.02,PG.SEG.VIDA FUNC.03/2023,xlsx
2023-03,2241.32,PG.SALÁRIO,xlsx
2023-03,18.0,PG.FOLHA FUNC.BCO.,xlsx
2023-03,204.7,PG.ASSEMB.ORDIN.,xlsx
2023-03,2001.05,PG.CEEE,xlsx
2023-03,1393.72,PG.VISTORIA HIDRÁULICA,xlsx
2023-03,798.08,PG.MANUT.ELEVADOR,xlsx
2023-03,437.5,PG.ESCADA,xlsx
2023-03,1983.5,PEÇAS ELEVADOR,xlsx
2023-03,274.37,PG.MANUTENÇÃO,xlsx
2023-03,16683.0,PG.REFORMA,xlsx
2023-03,499.3,PG.MATERIAIS,xlsx
2023-03,148.71,PG.CUSTAS JUDICIAIS,xlsx
2023-03,439.0,PG.TX.FIN.SD.DEV.02/2023,xlsx
2023-03,51.0,PG.TRANSAÇÕES BCO.TED/DOC,xlsx
2023-03,60.62,PG.IMPRESSÕES/FOTOC.,xlsx
2023-03,1175.23,PG.ISSQN,xlsx
2023-03,394.45,PG.CORREIO CONV.ASSEMB.C/AR,xlsx
2023-03,351.0,PG.CERTIFICAÇÃO DIGITAL,xlsx
2023-03,38.0,PG.EMISSÃO DARF/IMPOSTOS,xlsx
2023-03,892.81,VALOR,xlsx
2023-03,32.0,PG.DECLARAÇÃO PMPA/ISSQNDEC,xlsx
2023-03,261.4,PG.REMESSA DOCTOS.,xlsx
2023-03,29.0,PG.EFD-REINF/E-SOCIAL,xlsx
2023-03,549.0,PG.TARIFA BANCO COBRANÇA,xlsx
2023-04,600.0,REC.COND.ESTACIONAMENTO,xlsx
2023-04,3360.97,FUNDO OBRAS,xlsx
2023-04,60194.63,REC.CONDOMÍNIO,xlsx
2023-04,90.0,REC.ALUG.DEPÓSITO,xlsx
2023-04,1500.0,REC.DEVOLUÇÃO RETIRADA,xlsx
2023-04,190.0,REC.TAXA USO BOX,xlsx
2023-04,71.03,REC. MULTA,xlsx
2023-04,110.3,REC.MULTA+C.M.+JRS.,xlsx
2023-04,31.06,REC.CH.EXTRA FÉRIAS,xlsx
2023-04,20.8,13º SALARIO,xlsx
2023-04,1500.0,PG.HONORÁRIOS,xlsx
2023-04,307.72,PG.FGTS,xlsx
2023-04,18142.74,PG.SERV.PORTARIA,xlsx
2023-04,5015.93,PG.SERV.LIMP.,xlsx
2023-04,600.0,PG.ADTO.SALÁRIO,xlsx
2023-04,1850.0,PG.SÍNDICO PROF.,xlsx
2023-04,105.46,PG.PIS/COFINS/CSLL,xlsx
2023-04,303.03,PG.SERV.PRESTADOS,xlsx
2023-04,160.05,PG.SECOVIMED,xlsx
2023-04,38.47,PG.PIS,xlsx
2023-04,1909.56,PG.DARF INSS(E-SOCIAL/REINF),xlsx
2023-04,1096.2,TAXA AUXILIAR ADMINISTRACAO,xlsx
2023-04,109.62,REEMB.MAT.EXPEDIENTE,xlsx
2023-04,1576.37,PG.SALÁRIO,xlsx
