mes_ano,evento,valor,tipo,source,type
2026-04,PG.CEEE,1924.97,,xls_fill,gap_fill
2026-04,PG.CEEE,2086.24,,xls_fill,gap_fill
2026-04,PG. INTERNET,124.06,,xls_fill,gap_fill
2026-04,PG.REMESSA DOCTOS.,11.5,,xls_fill,gap_fill
2026-04,PG.TARIFA BANCO COBRANÇA,717.6,,xls_fill,gap_fill
2026-04,REC.MULTA+C.M.+JRS.,30.63,,xls_fill,gap_fill
2026-04,REC.CONDOMÍNIO,296.31,,xls_fill,gap_fill
2026-04,REC.MULTA+C.M.+JRS.,27.16,,xls_fill,gap_fill
2026-04,REC.CONDOMÍNIO,295.08,,xls_fill,gap_fill
2026-04,REC.MULTA+C.M.+JRS.,22.93,,xls_fill,gap_fill
2026-04,REC.CONDOMÍNIO,295.98,,xls_fill,gap_fill
2026-04,REC.CONDOMÍNIO,272.38,,xls_fill,gap_fill
2026-04,REC.CONDOMÍNIO,398.01,,xls_fill,gap_fill
2026-04,REC.CONDOMÍNIO,272.38,,xls_fill,gap_fill
2026-04,REC.CONDOMÍNIO,253.95,,xls_fill,gap_fill
2026-04,PG.IMPRESSÕES/FOTOC.,16.8,,xls_fill,gap_fill
2026-04,PG.SEG.VIDA FUNC.04/2026,283.98,,xls_fill,gap_fill
2026-04,PG.FOLHA FUNC.BCO.,22.0,,xls_fill,gap_fill
2026-04,PG.SALÁRIO,1539.53,,xls_fill,gap_fill
2026-04,PG.SALÁRIO,1632.95,,xls_fill,gap_fill
2026-04,REC. MULTA,5.75,,xls_fill,gap_fill
2026-04,REC.CONDOMÍNIO,275.1,,xls_fill,gap_fill
2026-04,REC.CONDOMÍNIO,261.18,,xls_fill,gap_fill
2026-04,13º SALARIO,12.72,,xls_fill,gap_fill
2026-04,13º SALARIO,12.48,,xls_fill,gap_fill
2026-04,13º SALARIO,12.48,,xls_fill,gap_fill
2026-04,13º SALARIO,12.48,,xls_fill,gap_fill
2026-04,13º SALARIO,7.96,,xls_fill,gap_fill
2026-04,13º SALARIO,7.96,,xls_fill,gap_fill
2026-04,13º SALARIO,7.96,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.64,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,6.82,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.41,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,4.12,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.5,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.41,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,6.82,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,4.04,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.41,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.44,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,4.04,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.85,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.51,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.41,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.46,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,6.82,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.85,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,6.82,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.44,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.58,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,6.82,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.43,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.58,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.43,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.46,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.43,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.64,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.44,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.44,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.64,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.5,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,4.04,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.41,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,4.32,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.46,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,4.04,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,5.44,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.5,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.58,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.81,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.5,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.44,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,4.04,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,8.51,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.85,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.41,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.84,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.07,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.46,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.46,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.44,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,8.23,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.85,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.51,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.58,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,5.44,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.44,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.43,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,6.82,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.5,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.58,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.44,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,6.82,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.51,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.58,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,6.82,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.85,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.5,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.41,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.51,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.58,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.43,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,6.82,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.51,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.58,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.46,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.43,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,6.82,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.85,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.51,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.64,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.46,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.44,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,8.61,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.5,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.51,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.58,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.64,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,63.13,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.54,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.54,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.54,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.85,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.5,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.64,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,6.82,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.64,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.51,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,6.82,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.64,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.43,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.64,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.51,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.85,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.58,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.5,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.46,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.5,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.46,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.41,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.58,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,3.77,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.58,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.41,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,DIF.SALARIAL,2.48,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.54,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.54,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,12.92,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.84,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.54,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,12.66,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.54,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.79,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,12.66,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,12.08,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.54,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.7,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,12.06,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.79,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.75,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.75,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.7,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.75,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.79,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.79,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.84,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,12.66,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.54,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,13.52,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.7,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,12.66,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,17.06,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.84,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.81,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.81,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.7,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.84,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.79,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,12.66,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,26.66,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,12.06,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.54,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.91,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,9.63,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.7,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.7,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.79,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,25.78,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,12.06,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,17.06,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.79,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.75,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.84,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.79,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,12.06,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.84,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.54,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.75,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.7,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.75,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,12.06,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.7,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.79,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,26.97,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.84,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,197.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,40.35,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,22.77,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,12.06,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.84,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,11.82,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,21.38,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,10.75,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.27,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.88,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,12.06,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,8.09,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.84,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.7,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.84,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.7,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.54,,xls_fill,gap_fill
2026-04,REC.CH.EXTRA FÉRIAS,7.76,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.18,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,3.4,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.06,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,3.33,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.84,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,3.33,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,3.18,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.07,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,1.98,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,3.11,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.03,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,3.17,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.84,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.13,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,5.63,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.83,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.13,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.83,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.03,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.83,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.18,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.84,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.04,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.84,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.18,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.06,,xls_fill,gap_fill
2026-04,FUNDO OBRAS,2.04,,xls_fill,gap_fill
